WMO,station_name,data_source,lat,lon,http_link,host,,,,,,,,
726565,Morris_Muni_Awos,TMY3,45.57,-95.97,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Morris.Muni.AWOS.726565_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726567,New_Ulm_Muni_Awos,TMY3,44.32,-94.5,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_New.Ulm.Muni.AWOS.726567_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726544,Orr,TMY3,48.02,-92.87,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Orr.Rgnl.AP.726544_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726568,Owatonna_Awos,TMY3,44.12,-93.25,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Owatonna.AWOS.726568_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727453,Park_Rapids_Municipal_Ap,TMY3,46.9,-95.07,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Park.Rapids.Muni.AP.727453_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726566,Pipestone_Awos,TMY3,43.98,-96.32,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Pipestone.AWOS.726566_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726564,Red_Wing,TMY3,44.58,-92.48,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Red.Wing.Muni.AP.726564_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726556,Redwood_Falls_Muni,TMY3,44.55,-95.08,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Redwood.Falls.Muni.AP.726556_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726440,Rochester_International_Arpt,TMY3,43.9,-92.5,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Rochester.Intl.AP.726440_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727477,Roseau_Muni_Awos,TMY3,48.85,-95.7,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Roseau.Muni.AWOS.727477_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727556,Silver_Bay,TMY3,47.2,-91.4,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Silver.Bay.Muni.AP.727556_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726603,South_St_Paul_Muni,TMY3,44.85,-93.15,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_South.St.Paul.Muni.AP.726603_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726550,St_Cloud_Regional_Arpt,TMY3,45.55,-94.05,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_St.Cloud.Muni.AP.726550_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726584,St_Paul_Downtown_Ap,TMY3,44.93,-93.05,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_St.Paul-Downtown.AP.726584_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727555,Thief_River_Awos,TMY3,48.07,-96.18,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Thief.River.AWOS.727555_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727444,Two_Harbors,TMY3,47.05,-91.75,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Two.Harbors.Muni.AP.727444_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727533,Wheaton_Ndb_Awos,TMY3,45.7,-96.5,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Wheaton.AWOS.727533_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726576,Willmar,TMY3,45.12,-95.08,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Willmar.Muni.AP.726576_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726588,Winona_Muni_Awos,TMY3,44.08,-91.7,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Winona.Muni.AWOS.726588_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726587,Worthington_Awos,TMY3,43.65,-95.58,/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Worthington.AWOS.726587_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723489,Cape_Girardeau_Municipal_Ap,TMY3,37.23,-89.57,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Cape.Girardeau.Muni.AP.723489_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724450,Columbia_Regional_Airport,TMY3,38.82,-92.22,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Columbia.Rgnl.AP.724450_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724454,Farmington,TMY3,37.77,-90.4,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Farmington.Rgnl.AP.724454_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724457,Ft_Lnrd_Wd_Aaf,TMY3,37.75,-92.15,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724458,Jefferson_City_Mem,TMY3,38.58,-92.15,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Jefferson.City.Mem.AP.724458_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723495,Joplin_Municipal_Ap,TMY3,37.15,-94.5,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Joplin.Muni.AP.723495_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724459,Kaiser_Mem_Awos,TMY3,38.1,-92.55,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Kaiser-Lee.Fine.Mem.AWOS.724459_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724463,Kansas_City_Downtown_Ap,TMY3,39.12,-94.6,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Kansas.City.Downtown.AP.724463_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724460,Kansas_City_IntL_Arpt,TMY3,39.3,-94.72,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Kansas.City.Intl.AP.724460_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724455,Kirksville_Regional_Ap,TMY3,40.1,-92.55,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Kirksville.Muni.AP.724455_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723300,Poplar_Bluff_Amos,TMY3,36.77,-90.47,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Poplar.Bluff.AWOS.723300_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724456,Vichy_Rolla_Natl_Arpt,TMY3,38.13,-91.77,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Rolla.National.AP.724456_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724400,Springfield_Regional_Arpt,TMY3,37.23,-93.38,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Springfield.Rgnl.AP.724400_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724490,St_Joseph_Rosecrans_Memorial,TMY3,39.77,-94.9,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_St.Joseph-Rosecrans.Mem.AP.724490_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724340,St_Louis_Lambert_IntL_Arpt,TMY3,38.75,-90.37,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_St.Louis-Lambert.Intl.AP.724340_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724345,St_Louis_Spirit_Of_St_Louis_A,TMY3,38.65,-90.65,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
724467,Whiteman_Afb,TMY3,38.72,-93.55,/north_and_central_america_wmo_region_4/USA/MO/USA_MO_Whiteman.AFB.724467_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
747686,Keesler_Afb,TMY3,30.42,-88.92,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Biloxi-Keesler.AFB.747686_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723306,Columbus_Afb,TMY3,33.65,-88.45,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Columbus.AFB.723306_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723307,Golden_Tri_Awos,TMY3,33.45,-88.58,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Golden.Triangle.Rgnl.AWOS.723307_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722356,Greenville_Municipal,TMY3,33.48,-90.98,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Greenville.Muni.AP.722356_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722359,Greenwood_Leflore_Arpt,TMY3,33.5,-90.08,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Greenwood-Leflore.AP.722359_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
747685,Gulfport_Biloxi_Int,TMY3,30.4,-89.07,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Gulfport-Biloxi.Intl.AP.747685_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722348,Hattiesburg_Laurel,TMY3,31.47,-89.33,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Hattiesburg-Laurel.AP.722348_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722350,Jackson_International_Ap,TMY3,32.32,-90.08,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Jackson.Intl.AP.722350_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722358,Mccomb_Pike_County_Ap,TMY3,31.23,-90.47,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_McComb-Pike.Co.AP.722358_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722340,Meridian_Key_Field,TMY3,32.33,-88.75,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Meridian-Key.Field.722340_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722345,Meridian_Naas,TMY3,32.55,-88.57,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Meridian.NAS.722345_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
722357,Natchez_Hardy_Awos,TMY3,31.62,-91.3,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Natchez-Hardy.Anders.Field.722357_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723320,Tupelo_C_D_Lemons_Arpt,TMY3,34.27,-88.77,/north_and_central_america_wmo_region_4/USA/MS/USA_MS_Tupelo.Muni-C.D.Lemons.AP.723320_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726770,Billings_Logan_IntL_Arpt,TMY3,45.8,-108.55,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Billings-Logan.Intl.AP.726770_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726797,Bozeman_Gallatin_Field,TMY3,45.8,-111.15,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Bozeman-Gallatin.Field.726797_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726785,Butte_Bert_Mooney_Arpt,TMY3,45.95,-112.5,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Butte-Bert.Mooney.AP.726785_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727796,Cut_Bank_Muni_Ap,TMY3,48.6,-112.37,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Cut.Bank.Muni.AP.727796_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727680,Glasgow_Intl_Arpt,TMY3,48.22,-106.62,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Glasgow.Intl.AP.727680_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726676,Glendive_Awos,TMY3,47.13,-104.8,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Glendive.AWOS.726676_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727750,Great_Falls_Intl_Arpt,TMY3,47.47,-111.38,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Great.Falls.Intl.AP.727750_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727770,Havre_City_County_Ap,TMY3,48.55,-109.77,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Havre.City-County.AP.727770_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727720,Helena_Regional_Airport,TMY3,46.6,-111.97,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Helena.Rgnl.AP.727720_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727790,Kalispell_Glacier_Pk_IntL_Ar,TMY3,48.32,-114.25,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Kalispell-Glacier.Park.Intl.AP.727790_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726776,Lewistown_Municipal_Arpt,TMY3,47.05,-109.45,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Lewistown.Muni.AP.726776_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
726798,Livingston_Mission_Field,TMY3,45.7,-110.45,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Livingston-Mission.Field.726798_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
742300,Miles_City_Municipal_Arpt,TMY3,46.43,-105.88,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Miles.City.Muni.AP.742300_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727730,Missoula_International_Ap,TMY3,46.92,-114.1,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Missoula.Intl.AP.727730_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727687,Sidney_Richland,TMY3,47.7,-104.2,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Sidney-Richland.Muni.AP.727687_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727686,Wolf_Point_Intl_Fort_Peck_S,TMY3,48.31,-105.1,/north_and_central_america_wmo_region_4/USA/MT/USA_MT_Wolf.Point.Intl.AP.727686_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723150,Asheville_Regional_Arpt,TMY3,35.43,-82.53,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Asheville.Rgnl.AP.723150_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723040,Cape_Hatteras_Nws_Bldg,TMY3,35.27,-75.55,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Cape.Hatteras.723040_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723140,Charlotte_Douglas_Intl_Arpt,TMY3,35.22,-80.95,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723090,Cherry_Point_Mcas,TMY3,34.9,-76.88,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Cherry.Point.MCAS.723090_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
746943,Elizabeth_City_Coast_Guard_Ai,TMY3,36.3,-76.25,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Elizabeth.City.CGAS.746943_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723030,Fayetteville_Pope_Afb,TMY3,35.17,-79.02,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Fayetteville-Pope.AFB.723030_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723035,Fayetteville_Rgnl_G,TMY3,34.98,-78.88,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Fayetteville.Muni.AP.723035_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
746930,Fort_Bragg_Simmons_Aaf,TMY3,35.13,-78.93,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723066,Goldsboro_Seymour_Johnson_Afb,TMY3,35.35,-77.97,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Goldsboro-Seymour.Johnson.AFB.723066_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723170,Greensboro_Piedmont_Triad_Int,TMY3,36.1,-79.95,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723145,Hickory_Regional_Ap,TMY3,35.73,-81.38,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Hickory.Rgnl.AP.723145_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723069,Jacksonville_Awos,TMY3,34.83,-77.62,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Jacksonville.AWOS.723069_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723067,Kinston_Stallings_Afb,TMY3,35.32,-77.63,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Kinston.Stallings.AFB.723067_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723046,Dare_Co_Rgnl,TMY3,35.92,-75.7,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Manteo-Dare.County.Rgnl.AP.723046_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723095,New_Bern_Craven_Co_Regl_Ap,TMY3,35.07,-77.05,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_New.Bern-Craven.County.Rgnl.AP.723095_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723096,New_River_Mcaf,TMY3,34.7,-77.38,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_New.River.MCAS.723096_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723065,Pitt_Greenville_Arp,TMY3,35.63,-77.4,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Pitt.Greenville.AP.723065_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723060,Raleigh_Durham_International,TMY3,35.87,-78.78,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723068,Rocky_Mount_Wilson,TMY3,35.85,-77.9,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Rocky.Mount-Wilson.AP.723068_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723143,Southern_Pines_Awos,TMY3,35.23,-79.4,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Southern.Pines-Moore.County.AP.723143_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723013,Wilmington_International_Arpt,TMY3,34.27,-77.9,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Wilmington.Intl.AP.723013_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
723193,Winston_Salem_Reynolds_Ap,TMY3,36.13,-80.22,/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Winston.Salem-Smith.Reynolds.AP.723193_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727640,Bismarck_Municipal_Arpt_Isis,TMY3,46.77,-100.77,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Bismarck.Muni.AP.727640_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727573,Devils_Lake_Awos,TMY3,48.12,-98.92,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Devils.Lake.AWOS.727573_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727645,Dickinson_Municipal_Ap,TMY3,46.8,-102.8,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Dickinson.Muni.AP.727645_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727530,Fargo_Hector_International_Ap,TMY3,46.93,-96.82,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Fargo-Hector.Intl.AP.727530_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727575,Grand_Forks_Af,TMY3,47.97,-97.4,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Grand.Forks.AFB.727575_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727576,Grand_Forks_International_Ap,TMY3,47.95,-97.18,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Grand.Forks.Intl.AP.727576_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727535,Jamestown_Municipal_Arpt,TMY3,46.92,-98.68,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Jamestown.Muni.AP.727535_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727675,Minot_Afb,TMY3,48.42,-101.35,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Minot.AFB.727675_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727676,Minot_Faa_Ap,TMY3,48.27,-101.28,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Minot.Intl.AP.727676_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
727670,Williston_Sloulin_Intl_Ap,TMY3,48.2,-103.65,/north_and_central_america_wmo_region_4/USA/ND/USA_ND_Williston-Sloulin.Field.Intl.AP.727670_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725556,Ainsworth_Municipal,TMY3,42.58,-100,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Ainsworth.Muni.AP.725556_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725635,Alliance_Municipal,TMY3,42.05,-102.8,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Alliance.Muni.AP.725635_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725515,Beatrice_Municipal,TMY3,40.3,-96.75,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Beatrice.Muni.AP.725515_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725540,Bellevue_Offutt_Afb,TMY3,41.12,-95.92,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Bellevue-Offutt.AFB.725540_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725555,Broken_Bow_Muni,TMY3,41.43,-99.65,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Broken.Bow.Muni.AP.725555_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725636,Chadron_Municipal_Ap,TMY3,42.83,-103.08,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Chadron.Muni.AP.725636_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725565,Columbus_Muni,TMY3,41.45,-97.33,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Columbus.Muni.AP.725565_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725533,Falls_City_Brenner,TMY3,40.08,-95.6,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Falls.City-Brenner.Field.725533_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725564,Fremont_Muni_Arpt,TMY3,41.45,-96.52,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Fremont.Muni.AP.725564_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725520,Grand_Island_Central_Ne_Regio,TMY3,40.97,-98.32,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725525,Hastings_Municipal,TMY3,40.6,-98.43,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Hastings.Muni.AP.725525_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725628,Brewster_Field_Arpt,TMY3,40.45,-99.33,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Holdrege-Brewster.Field.725628_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725626,Imperial_Faa_Ap,TMY3,40.52,-101.62,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Imperial.Muni.AP.725626_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725526,Kearney_Muni_Awos,TMY3,40.73,-99,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Kearney.Muni.AWOS.725526_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725510,Lincoln_Municipal_Arpt,TMY3,40.83,-96.77,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Lincoln.Muni.AP.725510_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725625,Mccook_Municipal,TMY3,40.2,-100.58,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_McCook.Muni.AP.725625_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725560,Norfolk_Karl_Stefan_Mem_Arpt,TMY3,41.98,-97.43,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Norfolk-Karl.Stefan.Mem.AP.725560_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725620,North_Platte_Regional_Ap,TMY3,41.12,-100.67,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_North.Platte.Rgnl.AP.725620_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725566,O_Neill_Baker_Field,TMY3,42.47,-98.68,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_ONeill-Baker.Field.725566_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725500,Omaha_Eppley_Airfield,TMY3,41.32,-95.9,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Omaha-Eppley.Airfield.725500_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725530,Omaha_Wsfo,TMY3,41.37,-96.02,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Omaha.WSFO.725530_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725524,Ord_Sharp_Field,TMY3,41.62,-98.95,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Ord-Sharp.Field.725524_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725660,Scottsbluff_W_B_Heilig_Field,TMY3,41.87,-103.6,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Scottsbluff-W.B.Heilig.Field.725660_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
725610,Sidney_Municipal_Ap,TMY3,41.1,-102.98,/north_and_central_america_wmo_region_4/USA/NE/USA_NE_Sidney.Muni.AP.725610_TMY3.zip, https://energyplus-weather.s3.amazonaws.com,,,,,,,,
